company_code,year,oil_production_barrels,gas_production_mcf,coal_production_tons,flared_gas_mcf,carbon_capture_tons,scope1_emissions_tons
827,2004,6585559.682916621,22756114.319513608,314040.4199886078,2428302.728660425,398933.82557286246,4729897.105978868
374,2025,10927722.99327532,26563000.083376277,87367.85735515307,3894478.264236144,42314.86800264489,6507136.147867396
672,2016,13961977.982793955,27776588.844358977,190240.77434869015,7690782.3299277965,102837.85691598213,8744902.969502829
608,1994,6087866.088845609,10116125.218184853,434338.4195533652,4437565.29265135,134883.93630037826,4297134.965559247
472,1991,9729140.445341386,26269247.862694487,364832.54880856076,5163357.990563871,279563.00936229684,6423830.323200261
233,2022,12503531.224083427,17007846.684938516,27794.233394394574,6477634.136515561,21598.012811869903,6497497.641505915
692,2005,11114913.343823433,24367565.69552353,256951.89798124362,9215987.888532259,430021.4039274501,6771222.8751040455
113,2012,6005856.565966239,17428027.291999992,45647.65895343914,3250947.4060957287,235363.349285225,3524205.491811781
830,2005,8966061.253509725,22124981.7358803,478748.21447428165,5031969.103986409,242616.25690366467,6372222.0160305565
497,2003,10072394.982168641,22935648.800120372,122320.32044150266,3792892.1042863387,163259.50286127138,5666975.518462308
442,2018,14958456.017162729,18099855.418324523,466310.51285670674,5195682.32356833,106001.29832938687,8614431.454589495
564,2015,6786079.093236528,20255706.622754894,417004.2042457573,7268154.019056085,181834.54921153042,5045656.54287935
268,2024,14824237.671601124,24526267.438383367,275682.21734864975,5338576.858939419,456700.10617849097,7844284.698414414
510,2004,8761497.84229444,19526105.37389724,168152.28642148428,8510827.107847743,47115.41486350951,5888524.242860948
807,1992,7003204.860738214,10279609.701703332,428973.34034532524,5979322.894064537,30364.294558872294,5091396.628022956
386,2012,9141090.82123996,10258083.939950315,76391.85046827068,4471886.547155526,57225.706968776605,5005976.3227011375
387,2018,11139951.240348171,23226217.000987872,89987.05694951514,8040889.594703279,388488.7674736741,6270190.07669639
113,2023,7134973.939109959,26944750.74911196,112361.3386834047,4881915.127210397,24208.224414843826,5173734.934510998
613,2022,7914390.833021278,25705470.750279926,298848.44892309356,5639973.725249289,166582.61877429576,5571196.768954636
625,2012,13545465.017352898,16208006.03866327,157162.6122762571,9952033.252997622,212429.51758044033,7334863.378618766
952,1996,14990094.616688678,19422557.699939087,494590.7197394552,8077885.561899917,253555.54863125584,9018152.649936393
81,1992,8181726.914984264,14683214.802033339,97556.51764658219,8696279.67166967,1599.6256807596642,5176414.510796759
699,2021,6488568.039499403,29782998.21333345,402805.04877707706,6335659.2525284225,243382.66370605628,5412298.324086542
113,2020,12931708.199940417,15210128.985204637,47918.109253397786,4133948.1990211443,97462.1822051413,6771617.740235567
2,2007,11004556.872751452,18325231.85698733,176723.2811497597,9921426.518280346,48938.50146002393,7019995.229109128
642,1996,6004011.433756012,23622579.02648606,121881.25010302692,3196180.8643555944,266648.1417910394,4084650.7788572325
220,1990,14467714.814360209,27520353.39301552,488417.97431512666,8855352.514097616,372074.59830512176,9003091.562477738
566,2003,5780495.28399892,11029513.68134273,12865.289888728094,9201712.012053527,467374.76998313726,3112548.5512660793
855,2021,11253564.016336411,16020393.520542428,360834.76285027986,8357993.030323173,456329.75174535427,6555689.685209715
997,1995,9239372.558935814,21379716.959289208,123861.062700449,2026756.1489781574,199498.31311996692,5374640.098880384
736,1999,10566239.182399359,22366261.627523668,405624.3312933096,8687017.063191984,352028.8754384467,7242480.906243384
225,1996,7132141.956601445,11400548.769997217,155612.19979259194,6974001.456497273,347810.1093829491,4043012.2537650014
385,2015,11881103.992506515,23281574.756841466,93642.12250574162,7127415.772888874,206052.83033675593,6638587.402711077
403,2023,14597196.891333397,20561287.312171485,346519.9257116313,8078784.193635474,49105.2016022257,9089230.128765233
638,2019,9584258.740449157,26552547.587242894,128788.26785397013,5414836.034461706,191004.45764209866,6074547.186112222
130,2025,10229582.775682272,14443783.524166014,242773.43498920777,3404414.805176284,496178.9412218873,5622954.857393739
53,2010,7398116.705688814,13900539.700437522,65766.71115702248,6174389.596289076,277517.3401396288,4327297.687124229
684,2006,13918679.837510811,25866744.438559115,362299.0055215863,1978079.0944787879,170695.50310507903,7891153.632105764
730,2022,14711744.051399583,24077382.578792326,203418.10252693636,7073245.94734868,371907.38843196264,8174827.482519741
672,1999,12862968.850860544,25833467.21155349,70289.87971863049,5346468.412575488,343162.8960042608,6824646.464677572
710,2001,10427735.021598041,25638682.820561588,370797.523395491,5520978.5583657725,289399.9560420414,6922264.184163037
416,2005,14567968.245086307,12080013.516609214,51681.09601586812,2672398.8461757116,318716.30277332326,7199879.842468377
247,2021,6538500.553672768,15571660.945983017,287410.2112544831,1371545.4520495078,292468.95505885663,3976141.334241561
836,2004,9784908.598952185,15201702.722728927,303742.5848450256,6501428.0612680195,478138.51589296805,5570952.581562508
439,2016,10376057.06726413,28691745.628336795,465175.25018734875,6929478.482356181,254566.96619346342,7701725.004010136
203,2017,9919164.197523769,19749331.481006913,75490.24927261793,5484627.571684437,295095.456485716,5279739.690199361
184,2006,13024182.871787032,12221142.654000347,326673.1798651348,7891581.573517469,235827.47392459813,7051037.012705214
123,1991,11704028.910163641,15791558.118600376,190384.2906976333,6073446.0183194885,300111.1207276321,6156347.761606974
401,2025,6266584.659182617,27438032.97032943,200407.17351315467,8633764.151534926,445413.4535488144,4875343.3512981
767,1996,8464513.073430603,26941327.563306265,250912.5909719041,3593067.354220169,169877.28361162747,5912285.564053702
294,2002,8390768.483868863,28006789.668810748,116892.30602450263,3187974.9781280393,247951.43457129982,5504628.094665859
280,2004,10656321.927929286,17770575.4547404,230591.61947622904,3350308.0005715378,224305.4777545162,6262547.059931778
837,2014,7914584.176578969,22826819.22979993,343423.0842004175,1274666.2773699886,198988.6408065854,5552047.758496354
884,2012,6172717.695539106,15563478.397506474,228556.51977422964,9105616.652543623,410518.6192619661,4316567.394570546
610,2011,11536826.656571355,13616506.623047478,21254.21366554464,9992679.087223029,115972.5806842979,6222595.259785967
198,2015,13510369.385350225,10438021.518527359,128913.12377242892,8348702.944632865,249959.0002813259,7116880.233607623
982,2022,14316080.954659238,14468818.99378699,175730.1063765548,4713364.841409136,462317.2067394736,7267295.97579931
907,2000,14725784.176594758,22087482.737845458,177360.56844481683,4185402.0050004767,80627.41174175635,8030075.995404561
511,1999,12811168.46209014,28084206.272135854,40503.4462596609,7972143.110810811,2322.2432523253287,7858499.262066185
752,2014,6397024.282919021,12668411.064308835,224785.27580863156,5589505.980569991,132611.7829712537,4320499.718161095
144,2013,13531118.242367245,28360231.219308842,345974.50949428347,9455120.648092363,461155.67995770404,8049235.978417586
609,2022,8999600.73382474,16907704.697434425,24336.009024311654,3516216.8088883394,43812.23680175267,4772543.628433605
201,2006,12299113.137923636,18536568.152286414,375462.0861866153,3914361.877875326,68537.21062275281,7258494.299600538
124,2013,10312680.049608357,17299570.809374936,477552.60148172925,9989424.196437418,160169.8609791748,6934327.166925177
187,1991,13286061.336487837,18172162.798394077,4669.078185801923,9803572.875420827,384851.81570079294,6684341.035249559
326,2021,9255057.328396887,15183862.983753305,96846.15796607232,8966725.79641615,375640.37965513935,5388892.433188209
464,2013,5617938.107400208,23972093.56622877,271743.89117264614,4641658.18858104,43535.142794497886,4408833.434154412
349,1998,10568237.108824708,25163662.20540334,109024.74327503442,8538514.615240682,466921.14701826166,6210940.418214523
771,1993,6712905.546676732,26462257.817045294,382313.01583893393,3550538.829018073,119409.40494849272,5126434.09841316
660,2006,14655176.323529227,16825791.667199343,156067.15747972156,3292792.036782812,140318.39267216861,7685791.420797681
764,2006,10269630.658254916,25292537.820555896,146812.64115895904,5917938.923484505,193208.85596247728,6287697.661803432
955,2019,10535587.938372605,22753507.149536304,461.9378917209427,8742366.038598016,317246.3811431914,6134621.8402582165
932,2000,14072657.128148178,29158321.736807857,135063.09409413786,1877258.88136136,260654.72594057288,7963669.666104692
403,2010,11245852.451511748,18495703.333970953,108835.26095342943,6087752.9882535925,464307.45044134196,6214162.645927236
346,2010,8027293.771897072,29846194.55766709,171620.48357123788,6487645.211857697,282310.3278436579,5624261.947422148
963,2007,7960946.169133712,24807880.60015743,73828.3265121501,6218179.846524226,428518.51612115384,5049710.943579706
511,2018,10015786.499064561,25525555.099179946,297324.3332112474,2966475.466518674,39101.89993863172,6711279.944084154
147,2013,13666082.289291589,10514097.20219322,119370.77174617139,1577162.3027782352,427950.98171019676,6588422.319168265
148,1999,12947293.407362785,19947967.02672193,415875.432374088,9054926.895897862,98856.57588482894,8210490.961470428
864,2006,14627405.860568447,20566734.246240504,142278.973368806,6170611.646677085,181277.34784506043,8119499.207666213
711,2007,5718861.228522036,10812002.038411992,105434.79972983016,7911139.898849718,159943.31737942778,3585678.844496526
820,2009,7683260.689643387,16242624.4698111,28375.680969717378,4279933.011683617,168640.76385644067,4159880.522669797
489,2007,5802077.07813726,29112883.612555925,369953.3450108719,1382520.4301215075,459340.55092859565,4576983.021552695
929,2006,12510791.939024363,18522228.727202713,254104.08751877793,3336087.7826656615,220796.86125684562,6766030.416318409
936,1998,6408336.891503836,13734039.69116615,56891.4986902414,1660290.9344248618,133984.11510319135,3651727.4236716004
640,2003,5998863.1799760675,20266774.140528165,110667.3913087558,1704171.2543314165,147201.0015982967,3813165.8333567684
551,2018,10616722.070995577,10675311.544409305,499359.53602992126,2930134.10345306,401668.2269437835,6446603.370709309
338,2020,9114847.121191585,20319773.999417145,403014.3633917897,6702203.208474761,269557.15111347026,6015892.370403086
872,1993,12151013.38762467,21885366.12060176,174934.74288379462,8359938.270729914,224748.55953828353,6834763.225072013
641,2007,9870153.91700273,17153887.251060124,271277.41530767194,8392213.278345723,463406.94284005987,6112936.849071936
779,2009,9253345.959404528,25251523.96187119,208008.57945029662,9439808.760411875,465003.85031211626,5912882.714889595
988,1998,9255004.48746971,12714281.540020106,18194.782700428237,6907434.373128615,378059.1216826118,4679623.1198143745
953,2002,13718763.803988546,27563668.197613932,389338.5046064532,1178748.4742703014,259003.2569872821,8487535.938943239
473,2004,8952256.507224664,29108898.207808405,358493.05661161366,4396621.916028811,58305.82003204188,6623174.61777495
946,2016,8333971.277696335,10024690.49205777,204401.15724793883,2003144.0218686152,353974.9174731951,4416320.006578701
151,2004,8385350.7702272935,26854433.200863186,422948.5684403137,7997182.724978342,407556.1655787969,6078557.202955273
415,2017,6966007.968148903,20122102.978146672,267369.54744460725,2077201.9390869336,426020.83367822133,4356692.533202995
990,2008,13606888.505739896,19228112.676770337,32604.219705901716,1953302.0911789653,290932.6375096765,6851100.419272463
298,2015,6466308.150275815,14773582.137487622,129703.14512344067,1253877.6847056474,308419.54545829626,3669868.6568743787
611,2015,14086107.377996054,18946500.82223273,230886.41804292303,9599525.037920753,354645.4707952579,7702199.061647411
263,2014,7834677.219110062,29008542.992602747,51724.61935539857,8071390.515727777,436964.437365922,4950488.373785978
764,2015,13994268.221738469,14215752.679087674,285540.59643145255,3999797.3591833864,22711.954140131107,7961699.465542936
144,2015,12908206.56814577,13580824.769015247,60284.08084170073,4387954.031179322,281610.972803439,6536733.310421538
346,2017,10819875.209503587,14837926.081188958,100254.09274212427,1534855.8584100078,184548.09878623995,5888807.5379101
624,2007,11694700.039185992,21036683.886745326,446991.8306691142,2421252.3342409097,416579.61380341573,7021954.309706006
572,2021,8258440.908249278,28605996.308666,499906.194020617,3803062.36438243,66905.57080678256,6828590.180376034
881,1992,10742286.143276624,21477631.81530515,275126.6720233434,4490811.898594275,454850.6776931263,6256783.495935507
2,1991,7924029.00726697,14869649.532116417,309824.30506588245,6579787.723032252,62003.30586072422,5336227.019211674
897,2022,9022728.138904616,18809046.306425244,398715.57346321514,4152991.1534917294,44663.35331022225,5919416.000892157
304,2008,12646625.552292448,17808002.635714915,348069.7481020447,9591404.62450793,173249.59726132572,7403190.409716079
254,2006,7439325.638102163,10931389.397248745,91233.27232735818,4085147.8898593686,497362.106343714,3930779.1801987747
652,2022,13388460.158375377,20212836.970581174,205835.76226922218,9474358.23971104,316901.36077597353,7981110.9811514625
453,2001,8758828.536649965,12520127.732673476,267558.2594542003,7568737.227030313,13219.284553334375,5578589.785383835
37,1992,10321699.60856181,26844880.8416775,179855.996073354,9099077.867401075,124632.21975906825,6604975.405122635
160,2015,14419604.875628734,20979258.185917936,88053.08487889745,7328414.664342997,74582.69286459296,8276011.191246511
9,2024,11812556.301868748,26892129.652347516,368056.6720306864,6117256.333192734,502.12054352039013,8050254.065256348
233,1997,11456041.128446274,29120893.74756082,99423.2025396789,5581745.055174266,257470.3855066785,6606099.704420853
99,2025,12116077.276050292,28863765.81500553,130242.96435090205,3622043.5454203566,190553.83545796655,6977332.519068429
